6595,17:40:41.747,-53:40:51.4416,26.8424 
6596,17:40:41.7372,-53:40:49.7496,26.0668 
6598,17:40:41.5193,-53:40:53.6664,26.2964 
6599,17:40:41.4451,-53:40:52.6944,26.7985 
6611,17:40:42.9094,-53:40:53.7888,20.9433 
6612,17:40:42.8434,-53:40:51.06,22.4455 
6613,17:40:42.7464,-53:40:50.1348,19.8185 
6614,17:40:42.7022,-53:40:51.7188,22.5885 
6615,17:40:42.7001,-53:40:51.15,18.3324 
6616,17:40:42.6353,-53:40:51.3552,18.9122 
6617,17:40:42.6684,-53:40:53.418,26.5097 
6619,17:40:42.5407,-53:40:51.3264,26.9832 
6620,17:40:42.5234,-53:40:50.0952,25.938 
6627,17:40:40.1885,-53:40:52.2264,22.0204 
6628,17:40:40.1573,-53:40:49.5408,19.5184 
6629,17:40:40.1059,-53:40:51.2976,20.1817 
6630,17:40:40.0346,-53:40:49.7784,22.3539 
6631,17:40:40.0147,-53:40:50.6244,21.1476 
6632,17:40:39.9403,-53:40:49.4976,18.7615 
6633,17:40:39.9281,-53:40:51.7908,19.2046 
6636,17:40:39.7555,-53:40:49.8648,23.0661 
6637,17:40:39.7421,-53:40:49.4832,22.8331 
6638,17:40:40.242,-53:40:53.7348,26.0582 
6639,17:40:40.1782,-53:40:51.402,26.6799 
6640,17:40:40.0925,-53:40:49.728,26.7326 
6641,17:40:39.9972,-53:40:52.6584,27.42 
6643,17:40:39.9535,-53:40:51.5316,29.5176 
6645,17:40:40.031,-53:40:49.7532,24.074 
6654,17:40:45.031,-53:40:53.4684,19.9596 
6655,17:40:44.9791,-53:40:52.5504,18.6301 
6656,17:40:44.8344,-53:40:52.7952,22.8123 
6657,17:40:44.5805,-53:40:51.3624,21.0146 
6658,17:40:44.5709,-53:40:53.4864,18.2908 
6659,17:40:44.5512,-53:40:52.8492,21.4944 
6660,17:40:44.549,-53:40:50.2428,18.031 
6661,17:40:45.0118,-53:40:50.592,26.9754 
6662,17:40:44.911,-53:40:50.4588,23.6619 
6664,17:40:44.8387,-53:40:51.4524,25.9927 
6665,17:40:44.6863,-53:40:51.042,25.4274 
6666,17:40:44.5406,-53:40:51.3696,24.3747 
6668,17:40:42.3082,-53:40:50.5632,21.9081 
6669,17:40:42.2808,-53:40:50.1744,20.3338 
6670,17:40:42.2527,-53:40:52.7304,17.9647 
6671,17:40:42.2018,-53:40:51.0528,20.9586 
6672,17:40:42.1942,-53:40:52.968,19.4626 
6673,17:40:42.1594,-53:40:51.1212,19.5267 
6674,17:40:42.138,-53:40:52.068,20.3181 
6675,17:40:42.113,-53:40:52.1328,19.776 
6676,17:40:42.1126,-53:40:53.1156,18.4275 
6677,17:40:42.0967,-53:40:51.1248,18.4343 
6678,17:40:42.0293,-53:40:51.9528,18.3546 
6679,17:40:42.3638,-53:40:52.0608,26.8543 
6680,17:40:42.3343,-53:40:52.41,24.6241 
6681,17:40:42.2993,-53:40:51.024,26.7317 
6682,17:40:42.271,-53:40:49.5228,23.2886 
6683,17:40:42.2338,-53:40:52.4028,22.9134 
6684,17:40:42.1058,-53:40:52.9356,25.3087 
6685,17:40:41.9102,-53:40:52.2408,27.7739 
6687,17:40:40.7606,-53:40:54.1884,18.6914 
6688,17:40:40.4683,-53:40:52.0212,20.861 
6689,17:40:40.2679,-53:40:51.8772,17.9577 
6690,17:40:40.7124,-53:40:54.1452,25.6856 
6691,17:40:40.6822,-53:40:53.3316,25.7217 
6692,17:40:40.6351,-53:40:49.8396,25.5424 
6694,17:40:40.6123,-53:40:50.1456,22.1497 
6695,17:40:40.5014,-53:40:49.7712,25.161 
6696,17:40:40.4796,-53:40:53.1732,25.8428 
6697,17:40:40.3812,-53:40:51.8484,23.693 
6698,17:40:40.3478,-53:40:50.1096,25.2389 
6699,17:40:40.2713,-53:40:51.0384,26.0173 
6700,17:40:40.249,-53:40:50.628,28.442 
6701,17:40:41.303,-53:40:50.8368,18.992 
6702,17:40:41.2886,-53:40:53.2596,19.6864 
6703,17:40:41.2205,-53:40:53.5728,20.8439 
6704,17:40:41.1653,-53:40:49.7316,18.6796 
6705,17:40:41.1233,-53:40:50.3796,19.8688 
6706,17:40:40.8804,-53:40:52.3776,19.1576 
6707,17:40:40.871,-53:40:53.6232,18.541 
6708,17:40:41.1734,-53:40:52.5756,25.4578 
6709,17:40:41.0482,-53:40:52.6728,26.7984 
6711,17:40:41.0158,-53:40:51.4056,25.9479 
6712,17:40:40.8758,-53:40:52.9644,27.5681 
6716,17:40:45.8849,-53:40:49.4544,26.6922 
6718,17:40:45.6254,-53:40:50.0304,24.988 
6737,17:40:45.5647,-53:40:49.9872,18.715 
6738,17:40:45.5177,-53:40:50.394,18.2109 
6740,17:40:45.1855,-53:40:50.106,18.0327 
6741,17:40:45.5566,-53:40:51.2796,24.9567 
6744,17:40:45.3571,-53:40:53.418,25.1815 
6745,17:40:45.1942,-53:40:51.3552,26.1205 
6756,17:40:44.4845,-53:40:50.7144,22.4806 
6757,17:40:44.3429,-53:40:53.5728,20.6334 
6758,17:40:44.219,-53:40:51.546,19.1005 
6759,17:40:44.0986,-53:40:51.9564,20.3825 
6760,17:40:44.0789,-53:40:50.5308,22.548 
6761,17:40:43.9901,-53:40:49.5804,18.7199 
6762,17:40:44.5018,-53:40:49.8,27.6482 
6764,17:40:44.2853,-53:40:54.1416,27.7176 
6766,17:40:44.2392,-53:40:51.3264,24.6756 
6768,17:40:44.0018,-53:40:50.7648,26.9041 
6929,17:40:45.5556,-53:40:47.244,21.1989 
6930,17:40:45.4157,-53:40:47.5788,21.9441 
6931,17:40:45.1634,-53:40:49.0692,18.2779 
6932,17:40:45.3886,-53:40:47.5932,25.5106 
6934,17:40:45.2604,-53:40:46.1136,25.4697 
6935,17:40:45.193,-53:40:47.91,27.5957 
6973,17:40:43.4465,-53:40:48.324,19.3826 
6974,17:40:43.4448,-53:40:45.0408,21.5055 
6975,17:40:43.4311,-53:40:47.7444,18.9356 
6976,17:40:43.321,-53:40:45.9228,18.7828 
6977,17:40:43.2763,-53:40:48.576,18.6661 
6978,17:40:43.2653,-53:40:47.1972,28.3557 
6979,17:40:43.1767,-53:40:44.9328,20.2388 
6980,17:40:43.1592,-53:40:45.066,19.0552 
6981,17:40:43.1023,-53:40:44.7672,19.1365 
6982,17:40:43.0687,-53:40:46.4484,18.5672 
6983,17:40:42.9329,-53:40:45.2964,22.4405 
6984,17:40:43.4474,-53:40:46.5708,22.9515 
6985,17:40:43.4419,-53:40:44.8392,24.7926 
6987,17:40:43.3589,-53:40:49.2672,25.2526 
6988,17:40:43.3392,-53:40:44.9292,24.1375 
6989,17:40:43.2648,-53:40:45.3648,27.1583 
6990,17:40:43.2074,-53:40:44.922,22.8781 
6993,17:40:43.0481,-53:40:47.154,23.1553 
7060,17:40:44.7898,-53:40:48.6588,19.2987 
7061,17:40:44.7415,-53:40:44.742,20.2466 
7062,17:40:44.6412,-53:40:45.2568,18.2403 
7065,17:40:44.9808,-53:40:45.444,26.5411 
7066,17:40:44.8769,-53:40:46.0092,27.0467 
7067,17:40:44.8435,-53:40:47.3772,28.6468 
7068,17:40:44.773,-53:40:45.6816,25.2273 
7069,17:40:44.5762,-53:40:46.0884,23.0292 
7070,17:40:44.5596,-53:40:46.8228,24.4411 
7071,17:40:44.5483,-53:40:45.462,26.688 
7090,17:40:41.7427,-53:40:45.3756,18.3114 
7091,17:40:41.6791,-53:40:44.8284,18.177 
7093,17:40:41.6206,-53:40:44.8464,18.5711 
7094,17:40:41.5639,-53:40:47.3196,19.7652 
7095,17:40:41.5094,-53:40:49.2204,18.6137 
7096,17:40:41.5082,-53:40:48.7092,18.7236 
7097,17:40:41.4847,-53:40:45.6744,19.6872 
7098,17:40:41.4127,-53:40:45.4872,20.6581 
7099,17:40:41.8488,-53:40:49.4256,27.4707 
7100,17:40:41.8358,-53:40:47.9784,23.8967 
7101,17:40:41.8152,-53:40:44.94,24.5426 
7102,17:40:41.7838,-53:40:46.2252,26.256 
7103,17:40:41.3983,-53:40:45.57,25.8994 
7104,17:40:46.0478,-53:40:45.6636,20.3819 
7105,17:40:46.0481,-53:40:45.0948,18.2975 
7106,17:40:45.8962,-53:40:48.972,22.0932 
7107,17:40:46.1057,-53:40:46.7328,18.8535 
7109,17:40:46.0375,-53:40:45.4224,24.8876 
7110,17:40:45.9893,-53:40:46.5168,27.2549 
7111,17:40:45.9314,-53:40:46.7256,25.1274 
7113,17:40:45.8508,-53:40:48.45,27.2108 
7114,17:40:42.8844,-53:40:49.4004,22.906 
7115,17:40:42.8431,-53:40:45.1668,20.5898 
7116,17:40:42.7286,-53:40:47.3268,21.1672 
7117,17:40:42.6566,-53:40:47.244,18.3509 
7119,17:40:42.4358,-53:40:46.092,18.243 
7120,17:40:42.433,-53:40:46.9416,19.3703 
7121,17:40:42.4037,-53:40:45.75,18.1444 
7124,17:40:42.726,-53:40:45.0444,25.853 
7126,17:40:42.6298,-53:40:44.9688,27.3107 
7127,17:40:42.5232,-53:40:48.0432,24.5717 
7128,17:40:42.4932,-53:40:46.6284,25.8511 
7129,17:40:42.5688,-53:40:46.452,25.9258 
7130,17:40:41.2046,-53:40:46.2504,18.4948 
7131,17:40:40.9243,-53:40:48.5652,18.1196 
7132,17:40:40.8569,-53:40:45.0516,19.1894 
7133,17:40:40.825,-53:40:45.2208,18.5764 
7134,17:40:41.1936,-53:40:48.1008,25.8624 
7135,17:40:41.1845,-53:40:47.2116,26.3273 
7136,17:40:41.1533,-53:40:46.308,28.4054 
7137,17:40:41.0928,-53:40:45.876,26.1276 
7138,17:40:40.8293,-53:40:46.272,25.1562 
7139,17:40:40.8002,-53:40:49.0872,26.2751 
7140,17:40:42.0336,-53:40:46.488,24.8146 
7141,17:40:41.9825,-53:40:46.5564,20.8322 
7142,17:40:42.2388,-53:40:47.7552,25.6373 
7143,17:40:42.185,-53:40:46.8624,26.2158 
7144,17:40:42.1308,-53:40:45.4368,26.0259 
7145,17:40:42.1094,-53:40:48.5904,27.534 
7146,17:40:42.1126,-53:40:48.54,24.5762 
7147,17:40:41.9618,-53:40:45.5268,27.6505 
7150,17:40:41.9938,-53:40:48.3348,24.8071 
7152,17:40:44.5008,-53:40:45.8328,19.7361 
7153,17:40:44.4691,-53:40:49.1052,19.5938 
7154,17:40:44.1197,-53:40:46.2144,19.9703 
7155,17:40:43.9994,-53:40:48.6804,19.0497 
7157,17:40:44.4655,-53:40:47.532,23.9706 
7159,17:40:44.1962,-53:40:47.226,26.2611 
7163,17:40:40.1556,-53:40:46.5276,19.4662 
7164,17:40:40.0553,-53:40:45.48,20.2931 
7165,17:40:40.0267,-53:40:49.1268,18.8586 
7166,17:40:39.8702,-53:40:48.1152,20.9301 
7167,17:40:40.2173,-53:40:46.2252,24.1008 
7168,17:40:40.2166,-53:40:46.974,27.4835 
7171,17:40:40.7443,-53:40:47.3448,20.6354 
7172,17:40:40.7069,-53:40:45.8292,18.1271 
7173,17:40:40.68,-53:40:48.612,18.1168 
7174,17:40:40.3639,-53:40:44.8788,22.521 
7175,17:40:40.3402,-53:40:45.8148,17.9982 
7178,17:40:40.5046,-53:40:48.3132,26.0592 
7179,17:40:40.3262,-53:40:47.0892,18.7409 
7180,17:40:40.3152,-53:40:44.7996,25.5783 
7181,17:40:40.2588,-53:40:47.6076,27.0407 
7184,17:40:43.7966,-53:40:48.4824,19.4852 
7185,17:40:43.7402,-53:40:47.7192,19.0649 
7186,17:40:43.6608,-53:40:47.8956,20.4705 
7187,17:40:43.5979,-53:40:48.5976,19.4658 
7188,17:40:43.4707,-53:40:45.66,18.1593 
7189,17:40:43.9738,-53:40:45.5196,24.2794 
7191,17:40:43.8389,-53:40:47.8128,25.3503 
7192,17:40:43.8127,-53:40:47.244,27.727 
7193,17:40:43.7489,-53:40:47.9532,25.8928 
7195,17:40:43.5862,-53:40:49.3896,26.1597 
7196,17:40:43.5806,-53:40:46.0308,23.6019 
7197,17:40:43.5761,-53:40:45.066,23.1012 
7198,17:40:43.5307,-53:40:47.1612,25.6073 
7199,17:40:43.5151,-53:40:46.9812,25.9013 
7208,17:40:39.714,-53:40:47.568,19.5658 
7209,17:40:39.6977,-53:40:47.4168,18.7226 
7210,17:40:39.5849,-53:40:46.1388,24.0176 
7211,17:40:39.4226,-53:40:45.282,24.2786 
7213,17:40:39.6744,-53:40:46.2504,25.7782 
7215,17:40:39.5736,-53:40:47.9856,29.0218 
7216,17:40:39.4373,-53:40:47.5392,28.0721 
7371,17:40:46.0666,-53:40:44.5692,21.098 
7372,17:40:46.015,-53:40:42.2724,21.95 
7374,17:40:45.8926,-53:40:40.8144,18.2328 
7375,17:40:45.7702,-53:40:43.428,22.0976 
7376,17:40:45.6437,-53:40:43.8636,25.9443 
7377,17:40:45.6271,-53:40:41.1492,20.874 
7378,17:40:45.5969,-53:40:43.5504,22.8234 
7379,17:40:45.7879,-53:40:41.8656,23.0835 
7381,17:40:45.6166,-53:40:40.0152,25.7987 
7382,17:40:46.2202,-53:40:43.392,20.3545 
7384,17:40:46.5197,-53:40:40.1772,25.2333 
7386,17:40:46.2322,-53:40:42.7476,25.6477 
7477,17:40:45.5498,-53:40:41.9664,20.5518 
7478,17:40:45.473,-53:40:43.104,19.8374 
7479,17:40:45.3871,-53:40:44.076,19.2535 
7480,17:40:45.3209,-53:40:41.9772,19.2955 
7481,17:40:45.2995,-53:40:41.1636,20.0012 
7482,17:40:45.2609,-53:40:41.844,25.7776 
7483,17:40:45.2513,-53:40:43.698,18.397 
7484,17:40:45.235,-53:40:42.618,21.4868 
7485,17:40:45.4834,-53:40:43.824,26.6182 
7486,17:40:45.4718,-53:40:43.0284,23.9671 
7487,17:40:45.4538,-53:40:44.688,26.9625 
7488,17:40:45.4248,-53:40:40.2528,25.1782 
7489,17:40:45.2774,-53:40:41.0844,21.9181 
7493,17:40:45.4082,-53:40:40.0368,28.571 
7500,17:40:43.3766,-53:40:41.4084,20.6053 
7501,17:40:43.3733,-53:40:40.476,19.7678 
7502,17:40:43.1995,-53:40:44.454,18.8296 
7503,17:40:43.1638,-53:40:42.7476,18.4536 
7504,17:40:43.0262,-53:40:40.0116,19.5398 
7505,17:40:43.2984,-53:40:42.042,26.8211 
7506,17:40:43.1369,-53:40:41.7972,21.8437 
7507,17:40:43.063,-53:40:43.3344,27.428 
7508,17:40:43.0272,-53:40:40.3896,29.0839 
7512,17:40:43.1431,-53:40:41.898,25.0895 
7519,17:40:41.7734,-53:40:43.2444,18.2997 
7520,17:40:41.6918,-53:40:41.8332,21.2885 
7521,17:40:41.6791,-53:40:44.544,21.8605 
7522,17:40:41.6388,-53:40:43.3092,18.2668 
7523,17:40:41.5586,-53:40:44.1192,28.029 
7524,17:40:41.5241,-53:40:41.5236,20.5557 
7525,17:40:41.5068,-53:40:44.1876,18.8924 
7526,17:40:41.5068,-53:40:40.35,21.6685 
7527,17:40:41.8039,-53:40:40.3464,26.0451 
7528,17:40:41.7818,-53:40:43.8348,25.5259 
7529,17:40:41.7727,-53:40:40.854,26.6797 
7531,17:40:41.7218,-53:40:41.2284,24.5427 
7532,17:40:41.7182,-53:40:44.5512,27.9048 
7533,17:40:41.5435,-53:40:41.0124,25.8172 
7534,17:40:41.3998,-53:40:41.4084,25.485 
7535,17:40:41.3962,-53:40:41.196,24.8433 
7538,17:40:41.4115,-53:40:41.5164,26.2352 
7550,17:40:42.907,-53:40:42.258,19.3743 
7551,17:40:42.8126,-53:40:40.2672,20.0779 
7552,17:40:42.7714,-53:40:43.266,20.6009 
7553,17:40:42.7478,-53:40:43.7808,19.1687 
7554,17:40:42.6617,-53:40:42.7548,18.8777 
7555,17:40:42.6487,-53:40:41.6568,21.0845 
7556,17:40:42.5261,-53:40:44.1768,19.9822 
7557,17:40:42.433,-53:40:42.1356,22.3187 
7558,17:40:42.3986,-53:40:40.692,19.241 
7559,17:40:42.9036,-53:40:41.8836,23.6474 
7562,17:40:42.7685,-53:40:44.3244,26.0057 
7564,17:40:42.6526,-53:40:42.1428,22.6622 
7565,17:40:42.5647,-53:40:42.3732,24.0434 
7567,17:40:42.4639,-53:40:40.0404,24.4019 
7568,17:40:42.4166,-53:40:42.672,25.2143 
7569,17:40:42.3902,-53:40:44.0796,26.2631 
7579,17:40:40.7318,-53:40:42.0168,18.6266 
7580,17:40:40.637,-53:40:42.6576,18.2433 
7581,17:40:40.5958,-53:40:44.0184,18.482 
7582,17:40:40.4616,-53:40:40.4868,18.5295 
7583,17:40:40.3978,-53:40:40.404,20.0459 
7584,17:40:40.3142,-53:40:42.9744,19.8336 
7585,17:40:40.2946,-53:40:41.178,19.1904 
7586,17:40:40.6466,-53:40:43.8924,22.9048 
7587,17:40:40.632,-53:40:40.3032,26.7299 
7588,17:40:40.5967,-53:40:42.5676,27.4086 
7590,17:40:40.427,-53:40:42.3444,25.6558 
7591,17:40:40.3658,-53:40:42.4344,25.8802 
7592,17:40:40.343,-53:40:40.8756,24.0595 
7593,17:40:40.2883,-53:40:40.1376,26.4507 
7605,17:40:41.31,-53:40:41.8692,20.9707 
7606,17:40:41.2178,-53:40:41.7504,21.2189 
7607,17:40:41.0724,-53:40:43.05,18.4138 
7608,17:40:41.0359,-53:40:43.806,21.6904 
7609,17:40:40.9781,-53:40:43.3092,20.1708 
7610,17:40:40.9464,-53:40:42.6468,20.0953 
7611,17:40:40.9423,-53:40:40.8576,19.9686 
7612,17:40:40.8667,-53:40:42.438,18.3257 
7613,17:40:40.7875,-53:40:42.78,18.2173 
7615,17:40:41.2116,-53:40:43.3488,26.9976 
7616,17:40:41.2123,-53:40:40.368,26.4171 
7617,17:40:41.0794,-53:40:40.0656,26.7599 
7618,17:40:41.0642,-53:40:41.6856,22.111 
7619,17:40:41.0597,-53:40:40.242,27.0729 
7621,17:40:40.8593,-53:40:41.826,25.5944 
7622,17:40:40.8202,-53:40:44.6124,28.1998 
7635,17:40:44.5049,-53:40:41.1312,18.5609 
7636,17:40:44.4941,-53:40:40.6704,22.3722 
7637,17:40:44.4348,-53:40:43.9644,20.0007 
7638,17:40:44.4024,-53:40:41.124,21.1285 
7639,17:40:44.377,-53:40:41.268,22.1571 
7640,17:40:44.287,-53:40:44.4144,18.6496 
7641,17:40:44.2769,-53:40:40.7064,20.2174 
7642,17:40:44.2522,-53:40:41.3328,18.4549 
7643,17:40:44.1202,-53:40:40.2456,23.4301 
7644,17:40:44.093,-53:40:41.0916,28.0159 
7646,17:40:44.437,-53:40:43.7844,23.851 
7648,17:40:44.363,-53:40:40.5228,26.4608 
7649,17:40:44.1149,-53:40:41.8368,22.6637 
7650,17:40:44.0664,-53:40:43.176,25.6394 
7651,17:40:43.9982,-53:40:44.1912,25.5012 
7653,17:40:39.5794,-53:40:42.0096,19.7863 
7654,17:40:39.2978,-53:40:43.2228,22.6492 
7655,17:40:39.6811,-53:40:43.0392,27.1464 
7656,17:40:39.611,-53:40:43.626,26.4676 
7658,17:40:39.5287,-53:40:43.0608,27.3183 
7660,17:40:39.3305,-53:40:40.854,18.5801 
7661,17:40:39.3175,-53:40:41.106,19.5795 
7662,17:40:39.2558,-53:40:41.3184,24.8996 
7663,17:40:39.5837,-53:40:40.7028,27.0526 
7676,17:40:39.1466,-53:40:42.3408,27.3293 
7677,17:40:39.1258,-53:40:41.6028,18.3393 
7679,17:40:38.9746,-53:40:40.3716,26.279 
7689,17:40:39.1241,-53:40:42.1788,26.6297 
7692,17:40:43.9759,-53:40:42.6828,18.1687 
7693,17:40:43.9279,-53:40:42.9816,22.1225 
7694,17:40:43.841,-53:40:42.1248,19.4448 
7695,17:40:43.711,-53:40:41.3184,24.6121 
7696,17:40:43.6829,-53:40:43.4352,18.5988 
7697,17:40:43.5924,-53:40:43.104,20.842 
7699,17:40:43.8247,-53:40:40.44,25.3775 
7701,17:40:43.5422,-53:40:44.202,25.0221 
7702,17:40:43.5302,-53:40:39.972,26.6658 
7705,17:40:43.6682,-53:40:40.9188,27.4984 
7706,17:40:43.6046,-53:40:44.4504,27.2529 
7707,17:40:44.8378,-53:40:43.3452,20.4007 
7708,17:40:44.7065,-53:40:40.44,20.3997 
7709,17:40:45.0185,-53:40:43.1364,27.361 
7711,17:40:44.7278,-53:40:40.3608,26.5437 
7712,17:40:44.6162,-53:40:44.454,27.7715 
7713,17:40:44.592,-53:40:41.7432,27.0067 
7715,17:40:44.7871,-53:40:44.0688,22.7963 
7773,17:40:40.2418,-53:40:44.4,18.3176 
7774,17:40:39.9533,-53:40:40.44,19.0384 
7775,17:40:39.84,-53:40:42.7332,19.3502 
7778,17:40:40.1806,-53:40:40.6128,26.0895 
7779,17:40:40.1299,-53:40:43.2732,25.9414 
7781,17:40:40.0637,-53:40:44.6304,25.3116 
7782,17:40:39.9595,-53:40:43.7052,26.1357 
7783,17:40:39.8899,-53:40:41.9628,25.8936 
7784,17:40:39.8554,-53:40:40.152,26.4999 
7786,17:40:42.228,-53:40:43.158,19.9873 
7787,17:40:42.2045,-53:40:44.0004,18.3269 
7788,17:40:42.1752,-53:40:41.052,19.8666 
7789,17:40:42.0984,-53:40:41.4444,20.1223 
7790,17:40:42.0778,-53:40:41.5344,20.6616 
7791,17:40:41.9666,-53:40:43.0932,19.0908 
7795,17:40:42.2942,-53:40:44.688,27.45 
7797,17:40:42.2158,-53:40:43.3596,25.8042 
7798,17:40:42.2054,-53:40:44.1516,24.08 
7799,17:40:42.2016,-53:40:43.6044,25.938 
7800,17:40:42.1956,-53:40:41.2176,25.0983 
7801,17:40:42.1013,-53:40:40.8936,26.1663 
7802,17:40:42.0864,-53:40:41.9736,27.039 
7803,17:40:42.0074,-53:40:41.574,25.4006 
7804,17:40:41.9148,-53:40:42.6756,23.8725 
7805,17:40:42.1915,-53:40:43.5612,26.7679 
7806,17:40:42.077,-53:40:42.8772,25.5418 
7807,17:40:41.8958,-53:40:42.5568,26.732 
7852,17:40:46.093,-53:40:35.634,21.0314 
7853,17:40:46.0246,-53:40:39.1476,19.4764 
7854,17:40:45.751,-53:40:39.81,18.1362 
7855,17:40:45.7423,-53:40:37.1784,20.7264 
7856,17:40:45.684,-53:40:36.8868,22.2529 
7857,17:40:46.1162,-53:40:36.5268,26.1185 
7858,17:40:45.9934,-53:40:39.2196,27.3745 
7859,17:40:45.948,-53:40:36.8112,22.2904 
7860,17:40:45.7346,-53:40:37.1964,23.9073 
7936,17:40:46.4467,-53:40:37.4304,18.3049 
7937,17:40:46.415,-53:40:38.9244,19.8094 
7938,17:40:46.3685,-53:40:39.4824,23.596 
7979,17:40:44.9182,-53:40:39.0936,18.6448 
7980,17:40:44.6851,-53:40:38.8884,20.3237 
7981,17:40:44.6609,-53:40:39.18,18.6191 
7982,17:40:44.6131,-53:40:37.3188,19.0113 
7983,17:40:44.7024,-53:40:36.3144,26.1303 
7984,17:40:44.6407,-53:40:39.4392,25.9089 
7985,17:40:44.5826,-53:40:38.4708,28.6686 
7986,17:40:44.5829,-53:40:38.2512,27.962 
7988,17:40:44.5663,-53:40:36.7752,25.7664 
8040,17:40:45.4601,-53:40:36.9336,21.2856 
8041,17:40:45.4342,-53:40:39.45,20.6988 
8042,17:40:45.3881,-53:40:39.684,22.705 
8043,17:40:45.3314,-53:40:38.0388,21.1374 
8044,17:40:45.3091,-53:40:35.3748,19.3307 
8045,17:40:45.1673,-53:40:39.5688,18.5194 
8046,17:40:45.5544,-53:40:36.7248,27.3 
8047,17:40:45.5184,-53:40:38.0388,27.8646 
8048,17:40:45.461,-53:40:37.2,23.2075 
8050,17:40:45.4217,-53:40:38.0712,26.5704 
8052,17:40:44.5063,-53:40:35.3316,18.1375 
8053,17:40:44.466,-53:40:35.85,20.6252 
8054,17:40:44.4439,-53:40:36.9192,18.62 
8056,17:40:44.2025,-53:40:36.2208,19.2831 
8057,17:40:44.3863,-53:40:35.2416,26.1508 
8058,17:40:44.3556,-53:40:37.9416,25.2473 
8059,17:40:44.2526,-53:40:36.1128,25.5271 
8060,17:40:44.1533,-53:40:37.344,27.4599 
8061,17:40:44.0405,-53:40:38.1792,27.2838 
8062,17:40:44.0146,-53:40:38.7012,22.2417 
8090,17:40:43.3301,-53:40:37.9992,19.5369 
8091,17:40:43.3032,-53:40:38.9424,18.7105 
8092,17:40:43.2502,-53:40:35.8536,19.587 
8093,17:40:43.2166,-53:40:35.2812,20.5311 
8094,17:40:43.1386,-53:40:35.4432,18.2477 
8095,17:40:43.1179,-53:40:36.8868,22.018 
8096,17:40:43.1095,-53:40:38.7372,17.8736 
8097,17:40:43.0435,-53:40:37.6464,20.2012 
8098,17:40:43.0042,-53:40:37.6428,20.2531 
8099,17:40:42.9434,-53:40:36.4692,18.8346 
8100,17:40:43.1647,-53:40:39.3312,25.652 
8101,17:40:43.1578,-53:40:37.0668,25.7103 
8102,17:40:43.104,-53:40:36.7248,25.1385 
8104,17:40:43.0642,-53:40:36.858,24.5431 
8105,17:40:43.0135,-53:40:36.3036,25.3741 
8109,17:40:43.926,-53:40:35.5584,18.6914 
8110,17:40:43.8744,-53:40:38.3124,19.9268 
8111,17:40:43.7758,-53:40:38.3448,19.0217 
8112,17:40:43.7527,-53:40:36.4008,18.1113 
8113,17:40:43.6649,-53:40:37.4088,20.077 
8114,17:40:43.6238,-53:40:39.5652,20.8092 
8115,17:40:43.5077,-53:40:37.1136,21.0655 
8116,17:40:43.4626,-53:40:39.8604,21.8213 
8117,17:40:43.4525,-53:40:37.3512,19.876 
8118,17:40:43.9128,-53:40:36.1308,25.2363 
8121,17:40:43.8638,-53:40:36.5088,25.5302 
8122,17:40:43.8593,-53:40:38.7768,20.5935 
8123,17:40:43.855,-53:40:36.9156,25.6429 
8124,17:40:43.8504,-53:40:39.8604,26.3608 
8125,17:40:43.819,-53:40:36.6096,23.0058 
8126,17:40:43.7167,-53:40:36.2424,26.2789 
8127,17:40:43.6942,-53:40:39.6192,24.3831 
8128,17:40:43.5749,-53:40:38.7444,27.1695 
8129,17:40:43.5614,-53:40:38.4744,27.7777 
8130,17:40:43.5446,-53:40:39.1152,28.4925 
8131,17:40:43.5427,-53:40:36.0768,25.8216 
8132,17:40:43.8427,-53:40:38.7156,21.7944 
8155,17:40:41.8447,-53:40:38.1612,21.9937 
8156,17:40:41.8327,-53:40:35.2884,19.2686 
8158,17:40:41.6138,-53:40:37.9848,20.26 
8159,17:40:41.6045,-53:40:39.8496,19.0431 
8160,17:40:41.557,-53:40:38.5464,18.2563 
8161,17:40:41.55,-53:40:35.7132,19.1223 
8162,17:40:41.4938,-53:40:38.7804,20.3104 
8163,17:40:41.4667,-53:40:39.6552,18.9885 
8164,17:40:41.3604,-53:40:36.804,22.5337 
8165,17:40:41.3189,-53:40:39.4608,18.3167 
8166,17:40:41.7982,-53:40:39.6048,26.866 
8167,17:40:41.7958,-53:40:35.2416,26.9236 
8168,17:40:41.7612,-53:40:37.3692,26.113 
8170,17:40:41.6921,-53:40:37.254,25.0188 
8172,17:40:41.6642,-53:40:37.7652,25.7238 
8173,17:40:41.6446,-53:40:39.3924,25.908 
8174,17:40:41.6302,-53:40:38.8992,18.3354 
8175,17:40:41.5714,-53:40:38.0424,24.7908 
8177,17:40:41.5162,-53:40:38.4096,22.1338 
8178,17:40:41.502,-53:40:37.0992,26.7109 
8179,17:40:41.477,-53:40:38.1108,22.3564 
8182,17:40:41.6424,-53:40:38.7948,18.858 
8183,17:40:42.8354,-53:40:35.94,18.1129 
8184,17:40:42.7438,-53:40:36.4584,20.4521 
8185,17:40:42.6569,-53:40:37.6572,19.1401 
8186,17:40:42.6295,-53:40:38.9604,18.6468 
8187,17:40:42.5635,-53:40:38.3916,20.2516 
8188,17:40:42.5117,-53:40:35.2632,18.3017 
8189,17:40:42.4452,-53:40:36.3324,18.9695 
8190,17:40:42.4217,-53:40:39.5184,20.0347 
